url	title	macro_area	indirizzo	keyword_ristorante	orario_apertura	ranking	total_ranking
https://deliveroo.it/menu/milano/barona/raj-ristorante-indiano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Raj Ristorante Indiano	Barona	Via Lodovico il Moro 13, Milano, 20144	['Indiano']	Aperti fino alle 23:00	4.2	50+ 
https://deliveroo.it/menu/milano/giambellino/wakou-sushi?day=today&geohash=u0nd8be8xnqv&time=ASAP	Wakou sushi	Giambellino	Via Giambellino 65, Milano, 20146	['Sushi', 'Giapponese']	Aperti fino alle 23:00	4.2	50+ 
https://deliveroo.it/menu/milano/porta-romana/orti16?day=today&geohash=u0nd8be8xnqv&time=ASAP	Orti16	Porta Romana	Via Orti, 16, Milano, 20122	['Pizza', 'Italiano', 'Libanese']	Aperti fino alle 22:00	4.2	50+ 
https://deliveroo.it/menu/milano/santambrogio/organic-pizza-and-food?day=today&geohash=u0nd8be8xnqv&time=ASAP	Organic Pizza and Food	Sant'Ambrogio	Via Morigi, 8, Milano, 20123	['Pizza', 'Italiano']	Aperti fino alle 23:00	4.2	50+ 
https://deliveroo.it/menu/milano/medaglie-doro/mandarin?day=today&geohash=u0nd8be8xnqv&time=ASAP	Mandarin	Medaglie d'oro	Corso Lodi 11, Milano, 20135	['Sushi', 'Cinese', 'Giapponese']	Aperti fino alle 23:30	4.2	50+ 
https://deliveroo.it/menu/milano/tortona/sevilla-mia?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sevilla Mia	Tortona	Viale Coni Zugna 50, Milano, 20144	['Sandwich', 'Spagnolo', 'Fish And Chips']	Aperti fino alle 22:30	4.2	13 
https://deliveroo.it/menu/milano/inganni/ristorante-del-pescatore-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Ristorante del Pescatore	Inganni	Largo dei Gelsomini 10, Milano, 20146	['Pizza', 'Italiano', 'Pasta']	Aperti fino alle 23:00	4.2	47 
https://deliveroo.it/menu/milano/giambellino/instabul-gastronomia-turca-giambellino?day=today&geohash=u0nd8be8xnqv&time=ASAP	Istanbul - Gastronomia Turkish Giambellino Kebap	Giambellino	Via Giambellino 64, Milano, 20146	['Pizza', 'Turco', 'Kebab']	Aperti fino alle 01:00	4.2	41 
https://deliveroo.it/menu/milano/de-angeli-ravizza/vanilla-kitchen?day=today&geohash=u0nd8be8xnqv&time=ASAP	Vanilla Kitchen	De Angeli - Ravizza	Via San Siro 2, Milano, 20149	['Americano', 'Pollo Fritto']	Aperti fino alle 22:00	4.2	29 
https://deliveroo.it/menu/milano/medaglie-doro/kobe-2?day=today&geohash=u0nd8be8xnqv&time=ASAP	Kobe 2	Medaglie d'oro	Via Gaetana Agnesi, 6, Milano, 20135	['Cinese', 'Giapponese']	Aperti fino alle 22:00	4.2	50+ 
https://deliveroo.it/menu/milano/darsena/kobe-189?day=today&geohash=u0nd8be8xnqv&time=ASAP	Kobe 189	Darsena	Corso Porta Ticinese 60, Milano, 20123	['Cinese', 'Giapponese']	Aperti fino alle 22:30	4.2	50+ 
https://deliveroo.it/menu/milano/de-angeli-ravizza/piador?day=today&geohash=u0nd8be8xnqv&time=ASAP	Piad'Or	De Angeli - Ravizza	Via Ravizza 5, Milano, 20149	['Italiano', 'Sandwich']	Aperti fino alle 23:00	4.2	35 
https://deliveroo.it/menu/milano/colonne-di-san-lorenzo/ralphs?day=today&geohash=u0nd8be8xnqv&time=ASAP	Ralph's	Colonne di San Lorenzo	Corso di Porta Ticinese 32, Milano, 20123	['Italiano', 'Americano', 'Hamburger', 'Insalate']	Aperti fino alle 22:30	4.2	50+ 
https://deliveroo.it/menu/milano/via-verro/mcdonalds-milano-antonini?day=today&geohash=u0nd8be8xnqv&time=ASAP	McDonald's	Via Verro	Via Giacomo Antonini, 28, Milano, 20141	['Americano', 'Hamburger']	Aperti fino alle 23:30	4.1	50+ 
https://deliveroo.it/menu/milano/medaglie-doro/calanca-sigieri?day=today&geohash=u0nd8be8xnqv&time=ASAP	Calanca Sigieri - Ristorante di Pesce & Cucina Sarda	Medaglie d'oro	Via Goffredo Sigieri, 10, Milano, 20135	['Italiano', 'Frutti Di Mare', 'Pasta', 'Mediterraneo', 'Vino']	Aperti fino alle 23:00	4.1	36 
https://deliveroo.it/menu/milano/washington/don-gennaro?day=today&geohash=u0nd8be8xnqv&time=ASAP	Donna Angela	Washington	Via Paolo Giovio 30, Milano, 20144	['Pizza', 'Italiano']	Aperti fino alle 23:00	4.1	50+ 
https://deliveroo.it/menu/milano/tortona/il-panino-ignorante-gourmet?day=today&geohash=u0nd8be8xnqv&time=ASAP	Il Panino Ignorante Gourmet	Tortona	Via Vigevano 34, Milano, 20144	['Italiano', 'Sandwich', 'Hamburger']	Aperti fino alle 22:30	4.1	50+ 
https://deliveroo.it/menu/milano/ripamonti/tutta-nata-storia?day=today&geohash=u0nd8be8xnqv&time=ASAP	Tutta 'Nata Storia	Ripamonti	Via Giuseppe Meda 43, Milano, 20141	['Pizza', 'Italiano']	Aperti fino alle 22:45	4.1	50+ 
https://deliveroo.it/menu/milano/bocconi/toasteria-italiana-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Toasteria italiana	Bocconi	Corso San Gottardo, 34, Milano, 20136	['Sandwich', 'Italiano']	Aperti fino alle 19:00	4.1	50+ 
https://deliveroo.it/menu/milano/bocconi/asahi-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Asahi	Bocconi	Viale Tibaldi 1, Milano, 20123	['Sushi', 'Giapponese']	Aperti fino alle 22:30	4.1	50+ 
https://deliveroo.it/menu/milano/colonne-di-san-lorenzo/green-bowls-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Green Bowls	Colonne di San Lorenzo	Via San Vito 26, Milano, 20123	['Italiano', 'Vegano', 'Vegetariano', 'Senza Glutine', 'Healthy']	Aperti fino alle 21:00	4.1	50+ 
https://deliveroo.it/menu/milano/de-angeli-ravizza/pizza-milano-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizza Milano	De Angeli - Ravizza	Via Marghera 35, Milano, 20149	['Pizza', 'Italiano']	Aperti fino alle 23:00	4.1	50+ 
https://deliveroo.it/menu/milano/corso-lodi/nuovo-nitsui?day=today&geohash=u0nd8be8xnqv&time=ASAP	Ⓜ️Nuovo Mitsui	Corso Lodi	Viale Brenta 14, Milano, 20139	['Sushi', 'Cinese', 'Giapponese']	Aperti fino alle 22:45	4.1	50+ 
https://deliveroo.it/menu/milano/bocconi/mexican-poke-milano-viale-bligny?day=today&geohash=u0nd8be8xnqv&time=ASAP	Mexican Poke	Bocconi	Viale Bligny 36, Milano, 20136	['Burrito', 'Messicano', 'Insalate', 'Poke']	Aperti fino alle 23:45	4.1	50+ 
https://deliveroo.it/menu/milano/cinque-giornate/angus-and-more-m5g?day=today&geohash=u0nd8be8xnqv&time=ASAP	Angus & More	Cinque Giornate	Viale Monte Nero 57, Milano, 20135	['Hamburger', 'Italiano']	Aperti fino alle 23:00	4.1	50+ 
https://deliveroo.it/menu/milano/colonne-di-san-lorenzo/bo-bun-on-the-go-new?day=today&geohash=u0nd8be8xnqv&time=ASAP	Bo Bun on the go	Colonne di San Lorenzo	Corso di Porta Ticinese ang. via Urbano III, Milano, 20123	['Vietnamita', 'Asiatico', 'Bo Bun', 'Healthy']	Aperti fino alle 22:30	4.1	37 
https://deliveroo.it/menu/milano/ticinese/naturasi-porta-lodovica-bioessere-srl?day=today&geohash=u0nd8be8xnqv&time=ASAP	NaturaSì	Ticinese	Piazzale di Porta Lodovica, 3, Milano, 20136	['Italiano', 'Vegano', 'Vegetariano', 'Biologico', 'Healthy']	Aperti fino alle 19:00	4.1	43 
https://deliveroo.it/menu/milano/turati/xin-fu-ji-25?day=today&geohash=u0nd8be8xnqv&time=ASAP	Xin Fu Ji 25	Turati	Corso Monforte, 25, Milano, 20122	['Dim Sum', 'Cinese']	Aperti fino alle 22:30	4.1	21 
https://deliveroo.it/menu/milano/tortona/buona-forchetta?day=today&geohash=u0nd8be8xnqv&time=ASAP	Buona Forchetta	Tortona	Via Casale, 5, Milano, 20144	['Insalate', 'Italiano', 'Pasta', 'Pizza']	Aperti fino alle 23:59	4.1	50+ 
https://deliveroo.it/menu/milano/missori/shalimar-take-away?day=today&geohash=u0nd8be8xnqv&time=ASAP	Shalimar Take Away	Missori	Corso di Porta Romana 25, Milano, 20122	['Indiano', 'Halal']	Aperti fino alle 21:30	4.1	50+ 
https://deliveroo.it/menu/milano/inganni/hokkaido-biancospini?day=today&geohash=u0nd8be8xnqv&time=ASAP	Hokkaido sushi	Inganni	Via dei Biancospini, 5, Milano, 20146	['Sushi', 'Cinese', 'Giapponese']	Aperti fino alle 23:00	4.1	50+ 
https://deliveroo.it/menu/milano/via-ripamonti/gelateria-pozzi?day=today&geohash=u0nd8be8xnqv&time=ASAP	Gelateria Merelli	Via Ripamonti	Piazza Agrippa 4, Milano, 20141	['Italiano', 'Colazione', 'Gelato']	Aperti fino alle 21:00	4.1	16 
https://deliveroo.it/menu/milano/bocconi/sisili?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sisili	Bocconi	Viale Bligny 60, Milano, 20136	['Italiano']	Aperti fino alle 23:00	4.1	50+ 
https://deliveroo.it/menu/milano/ticinese/fingers-food-colonne?day=today&geohash=u0nd8be8xnqv&time=ASAP	Long Bistrot Sushi	Ticinese	Corso Luigi Manusardi, 3, Milano, 20136	['Giapponese']	Aperti fino alle 23:59	4	50+ 
https://deliveroo.it/menu/milano/navigli/la-filetteria-italiana-ticinese?day=today&geohash=u0nd8be8xnqv&time=ASAP	La Filetteria Italiana	Navigli	Ripa di Porta Ticinese 107, Milano, 20143	['Bistecche', 'Italiano']	Aperti fino alle 23:30	4	50+ 
https://deliveroo.it/menu/milano/barona/carmen-2?day=today&geohash=u0nd8be8xnqv&time=ASAP	Carmen 2	Barona	Via Bonaventura Zumbini 46, Milano, 20143	['Pizza', 'Italiano', 'Senza Glutine']	Aperti fino alle 22:30	4	50+ 
https://deliveroo.it/menu/milano/corso-lodi/chicken-cottage-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Selekt Chicken	Corso Lodi	Corso Lodi 90, Milano, 20139	['Italiano', 'Pollo', 'Hamburger']	Aperti fino alle 22:40	4	50+ 
https://deliveroo.it/menu/milano/porta-romana/burritos-way-piazza-ascoli?day=today&geohash=u0nd8be8xnqv&time=ASAP	Burritos Way	Porta Romana	Viale Bligny 43, Milano, 20136	['Messicano', 'Insalate', 'Tacos', 'Burrito']	Aperti fino alle 22:45	3.9	50 
https://deliveroo.it/menu/milano/santambrogio/panini-durini-corso-magenta?day=today&geohash=u0nd8be8xnqv&time=ASAP	Panini Durini	Sant'Ambrogio	Corso Magenta 31, Milano, 20123	['Italiano', 'Sandwich']	Aperti fino alle 20:30	3.9	36 
https://deliveroo.it/menu/milano/tortona/pomodori-e-basilico?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pomodorini e basilico	Tortona	Via Savona, 75, Milano, 20144	['Pizza', 'Italiano']	Aperti fino alle 22:30	3.9	50+ 
https://deliveroo.it/menu/milano/giambellino/different-burger?day=today&geohash=u0nd8be8xnqv&time=ASAP	The Different Burger	Giambellino	Via Giambellino, 12, Milano, 20146	['Americano', 'Hamburger']	Aperti fino alle 23:59	3.9	50+ 
https://deliveroo.it/menu/milano/bocconi/montalbano-arancine-e-cannoli-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Montalbano - Arancine e Cannoli	Bocconi	Corso S. Gottardo, 37, Milano, 20136	['Italiano']	Aperti fino alle 21:00	3.9	13 
https://deliveroo.it/menu/milano/barona/saray-turkish-kebap?day=today&geohash=u0nd8be8xnqv&time=ASAP	Saray Turkish Kebap	Barona	Piazza Guglielmo Miani, Milano, 20143	['Kebab', 'Turco', 'Pizza']	Aperti fino alle 23:59	3.9	50+ 
https://deliveroo.it/menu/milano/tortona/pub-e-birreria-by-eurojolly?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pub e birreria by Eurojolly	Tortona	Corso Colombo 13, Milano, 20144	['Italiano', 'Sandwich', 'Alcol']	Aperti fino alle 23:59	3.9	26 
https://deliveroo.it/menu/milano/ripamonti/sanya-sushi-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sanya Sushi	Ripamonti	Viale Toscana 19, Milano, 20136	['Sushi', 'Giapponese', 'Pollo', 'Noodles', 'Vino']	Aperti fino alle 22:30	3.9	50+ 
https://deliveroo.it/menu/milano/bocconi/pizzeria-gennari-antonio-tantardini?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria Gennari antonio tantardini	Bocconi	Via Antonio Tantardini 2, Milano, 20136	['Italiano', 'Pizza', 'Sandwich']	Aperti fino alle 22:30	3.9	47 
https://deliveroo.it/menu/milano/giambellino/pizzeria-mickey-mouse?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria Mickey Mouse	Giambellino	Via Giambellino 71, Milano, 20146	['Pizza', 'Italiano', 'Insalate', 'Kebab']	Aperti fino alle 22:30	3.9	41 
https://deliveroo.it/menu/milano/ripamonti/pizzeria-peter-pan?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria Peter Pan	Ripamonti	Via Bernardino Verro, 50, Milano, 20141	['Pizza', 'Italiano', 'Sandwich', 'Pasta', 'Kebab']	Aperti fino alle 23:59	3.8	50+ 
https://deliveroo.it/menu/milano/pagano/fratelli-la-bufala-cimarosa?day=today&geohash=u0nd8be8xnqv&time=ASAP	Fratelli La Bufala	Pagano	Via Domenico Cimarosa, 13, Milano, 20144	['Pizza', 'Italiano']	Aperti fino alle 23:00	3.8	50+ 
https://deliveroo.it/menu/milano/de-angeli-ravizza/tairyo?day=today&geohash=u0nd8be8xnqv&time=ASAP	Tairyo	De Angeli - Ravizza	Via Raffaello Sanzio, 10, 12, Milano, 20149	['Sushi', 'Giapponese', 'Cinese']	Aperti fino alle 23:00	3.8	27 
https://deliveroo.it/menu/milano/tortona/the-meatball-family-via-vigevano?day=today&geohash=u0nd8be8xnqv&time=ASAP	The Meatball Family	Tortona	Via Vigevano, 20, Milano, 20144	['Italiano', 'Pasta']	Aperti fino alle 22:00	3.8	10 
https://deliveroo.it/menu/milano/medaglie-doro/pizzeria-san-francesco-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria San Francesco	Medaglie d'oro	Viale Umbria 9, Milano, 20135	['Pizza', 'Italiano']	Aperti fino alle 23:30	3.8	50+ 
https://deliveroo.it/menu/milano/via-quaranta/5-sensi-burger-and-kitchen?day=today&geohash=u0nd8be8xnqv&time=ASAP	5 Sensi - Burger & Kitchen	Via Quaranta	Via Marco d'Agrate 23, Milano, 20139	['Italiano', 'Hamburger', 'Pasta']	Aperti fino alle 22:30	3.8	37 
https://deliveroo.it/menu/milano/medaglie-doro/pizzeria-umbria?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria Umbria	Medaglie d'oro	Viale Umbria 11, Milano, 20135	['Pizza', 'Italiano', 'Kebab']	Aperti fino alle 23:59	3.8	38 
https://deliveroo.it/menu/milano/porta-romana/pret-a-poke-piazza-ascoli?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pret a Poke	Porta Romana	Viale Bligny 43, Milano, 20136	['Hawaiano', 'Poke', 'Healthy']	Aperti fino alle 22:45	3.7	50+ 
https://deliveroo.it/menu/milano/bocconi/poke-flower?day=today&geohash=u0nd8be8xnqv&time=ASAP	POKE FLOWER - BOCCONI	Bocconi	Viale Bligny 37, Milano, 20139	['Poke', 'Hawaiano']	Aperti fino alle 22:15	3.7	29 
https://deliveroo.it/menu/milano/navigli/pizzeria-la-tradizionale?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria La Tradizionale	Navigli	Ripa di Porta Ticinese, 7, Milano, 20144	['Italiano', 'Pizza']	Aperti fino alle 23:30	3.7	24 
https://deliveroo.it/menu/milano/barona/ristorante-pizzeria-il-faro-2?day=today&geohash=u0nd8be8xnqv&time=ASAP	Ristorante Pizzeria Il Faro 2	Barona	Via Ambrogio Binda 10, Milano, 20143	['Pizza', 'Italiano', 'Pasta', 'Vino']	Aperti fino alle 23:00	3.5	11 
https://deliveroo.it/menu/milano/medaglie-doro/ichikawa-milano?day=today&geohash=u0nd8be8xnqv&time=1830	Ichikawa	Medaglie d'oro	Lazzaro Papi 18,, Milano, 20135	['Sushi', 'Giapponese', 'Frutti Di Mare']	Apre a 18:00	4.8	50+ 
https://deliveroo.it/menu/milano/tortona/gelateria-latteneve?day=today&geohash=u0nd8be8xnqv&time=1245	Gelateria LatteNeve	Tortona	Via Vigevano 27, Milano, 20144	['Gelato', 'Italiano']	Aperti fino alle 22:45	4.7	50+ 
https://deliveroo.it/menu/milano/de-angeli-ravizza/giass-gelati?day=today&geohash=u0nd8be8xnqv&time=1245	Giass Gelati	De Angeli - Ravizza	Via Washington 60,, Milano, 20146	['Italiano', 'Gelato']	Apre a 11:00	4.7	26 
https://deliveroo.it/menu/milano/bocconi/bebel-milano-corso-san-gottardo?day=today&geohash=u0nd8be8xnqv&time=1245	Bebel Milano	Bocconi	Corso San Gottardo 37,, Milano, 20145	['Italiano', 'Piadina']	Apre a	4.7	11 
https://deliveroo.it/menu/milano/montenapoleone/emporio-armani-ristorante-and-caffe-milano?day=today&geohash=u0nd8be8xnqv&time=1300	Emporio Armani Ristorante & Caffè	Montenapoleone	Via dei Giardini 2, Milano, 20121	['Italiano', 'Frutti Di Mare', 'Dessert', 'Pasta']	Aperti fino alle 22:30	4.7	50+ 
https://deliveroo.it/menu/milano/ticinese/raviolo-milano?day=today&geohash=u0nd8be8xnqv&time=1245	Raviolo	Ticinese	Viale Col di Lana 1, Milano, 20136	['Italiano', 'Pasta']	Apre a 19:30	4.6	50+ 
https://deliveroo.it/menu/milano/porta-romana/milano-italy?day=today&geohash=u0nd8be8xnqv&time=1245	Jigas a casa	Porta Romana	Corso di Porta Vigentina 33, Milano, 20122	['Italiano', 'Sandwich', 'Hamburger', 'Pasta']	Apre a 18:00	4.6	14 
https://deliveroo.it/menu/milano/tortona/flower-burger-via-vigevano?day=today&geohash=u0nd8be8xnqv&time=1300	Flower Burger	Tortona	Via Tortona 12, Milano, 20144	['Americano', 'Hamburger', 'Vegano', 'Healthy']	Aperti fino alle 22:30	4.6	50+ 
https://deliveroo.it/menu/milano/darsena/da-giordano-il-bolognese?day=today&geohash=u0nd8be8xnqv&time=1300	Da Giordano Il Bolognese	Darsena	Corso Genova, 3, Angolo Via Torti, Milano, 20123	['Italiano', 'Pasta']	Aperti fino alle 22:59	4.6	50+ 
https://deliveroo.it/menu/milano/porta-romana/fratelli-torcinelli?day=today&geohash=u0nd8be8xnqv&time=1300	Fratelli Torcinelli	Porta Romana	Corso di Porta Vigentina, 38, Milano, 20122	['Italiano', 'Sandwich']	Aperti fino alle 21:30	4.6	50+ 
https://deliveroo.it/menu/milano/colonne-di-san-lorenzo/enrico-rizzi-milano-cesare-correnti?day=today&geohash=u0nd8be8xnqv&time=1300	Enrico Rizzi Milano	Colonne di San Lorenzo	Via Cesare Correnti 5,, Milano, 20123	['Dessert', 'Gelato']	Aperti fino alle 22:30	4.6	50+ 
https://deliveroo.it/menu/milano/ticinese/rivareno-gelato-col-di-lana?day=today&geohash=u0nd8be8xnqv&time=1315	Rivareno Gelato - Col di Lana	Ticinese	Viale Col di Lana, 8, Milano, 20136	['Italiano', 'Dessert', 'Gelato']	Aperti fino alle 23:00	4.6	50+ 
https://deliveroo.it/menu/milano/montenapoleone/nobu-milano?day=today&geohash=u0nd8be8xnqv&time=1315	Nobu Milano	Montenapoleone	Via Gastone Pisoni, 1, Milano, 20121	['Sushi', 'Giapponese', 'Asiatico Fusion']	Aperti fino alle 22:00	4.6	50+ 
https://deliveroo.it/menu/milano/ticinese/gelateria-km-0-navigli?day=today&geohash=u0nd8be8xnqv&time=1330	Gelateria Kmzero	Ticinese	Via Teuliè 2, Milano, 20136	['Italiano', 'Gelato']	Aperti fino alle 23:00	4.6	50+ 
https://deliveroo.it/menu/milano/darsena/gelateria-le-colonne?day=today&geohash=u0nd8be8xnqv&time=1345	GELATERIA LE COLONNE gelato e crepes	Darsena	Corso di Porta Ticinese 75, Milano, 20123	['Italiano', 'Dessert', 'Gelato', 'Crêpe']	Aperti fino alle 23:15	4.6	50+ 
https://deliveroo.it/menu/milano/de-angeli-ravizza/trapizzino-milano?day=today&geohash=u0nd8be8xnqv&time=1915	Trapizzino	De Angeli - Ravizza	Via Marghera 12, Milano, 20149	['Pizza', 'Italiano', 'Sandwich', 'Vino']	Apre a 18:30	4.6	50+ 
https://deliveroo.it/menu/milano/cinque-giornate/beirut-snc-di-keyrouz-saad-e-sarkis-issa?day=today&geohash=u0nd8be8xnqv&time=1915	BEIRUT	Cinque Giornate	Via Tito Livio, 1, Milano, 20137	['Libanese', 'Falafel']	Apre a 18:30	4.6	24 
https://deliveroo.it/menu/milano/ticinese/ristorante-cacio-e-pepe?day=today&geohash=u0nd8be8xnqv&time=1930	Ristorante Cacio e Pepe	Ticinese	Viale Gian Galeazzo, 3, Milano, 20136	['Italiano', 'Pasta']	Apre a 18:45	4.6	34 
https://deliveroo.it/menu/milano/missori/sushi-zen?day=today&geohash=u0nd8be8xnqv&time=1945	Sushi Zen	Missori	Via Maddalena 1, Milano, 20122	['Giapponese']	Apre a 19:15	4.6	50+ 
https://deliveroo.it/menu/milano/bocconi/bufalatte?day=today&geohash=u0nd8be8xnqv&time=1245	Bufalatte	Bocconi	Via Pavia 3, Milano, 20136	['Italiano']	Apre a	4.5	50+ 
